Oliva,2023-03-28,Perbaikan Mesin,370000,D 6548 TXH,JU253KS3L91SHEO0375,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Daruna,2023-12-25,Ganti Oli,132000,D 0767 BAL,WR451BJ7P65CVAP0007,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Estiono,2023-09-05,Ganti Oli,183000,D 4981 VSR,NE859GG8X76FBZE3689,Yamaha R15,2022;;;;;;;;;;;;;
Tedi,2023-12-05,Servis Rutin,113000,D 4323 YLL,FA817LF1Z90HDIM8131,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Labuh,2024-06-03,Perbaikan Mesin,248000,D 4649 WJQ,JF218YH9R37REMB5602,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Hafshah,2024-02-10,Perbaikan Mesin,608000,D 8596 PIC,WK383LI8K93MBFN8183,Kawasaki Ninja 250,2018;;;;;;;;;;;;;
Hasna,2023-10-16,Perbaikan Mesin,592000,D 2459 NDI,KG887NR7X74BYXT8056,Honda CBR 150,2018;;;;;;;;;;;;;
Marwata,2023-01-03,Pemasangan Aksesori,640000,D 8920 URB,WJ290XP7F74QYWI7422,Kawasaki Ninja 250,2010;;;;;;;;;;;;;
Upik,2023-09-16,Servis Rutin,345000,D 0877 GVY,OP249JP7H05AMLS5987,Yamaha R15,2017;;;;;;;;;;;;;
Karna,2024-07-21,Perbaikan Mesin,225000,D 3160 RQF,IA967LL8E56WWGP6540,Honda CBR 150,2022;;;;;;;;;;;;;
Kamaria,2024-02-03,Perbaikan Mesin,756000,D 5184 IKB,ZJ837YB0Q87QVZX5600,Honda CBR 150,2020;;;;;;;;;;;;;
Iriana,2024-04-06,Pemasangan Aksesori,551000,D 8819 RLP,LQ137WR5J35GQSN1709,Honda CBR 150,2016;;;;;;;;;;;;;
Bakda,2023-09-14,Ganti Oli,866000,D 2862 YJV,KF472VC7P75QJLI2795,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Putri,2023-09-27,Perbaikan Mesin,749000,D 2759 PMQ,JK367XI3O01BMRT0175,Honda CBR 150,2019;;;;;;;;;;;;;
Nrima,2023-06-17,Ganti Oli,974000,D 5035 ORI,DE078CT4L65CQVH3519,Yamaha R15,2018;;;;;;;;;;;;;
Raina,2024-01-07,Pemasangan Aksesori,856000,D 7537 DJW,RK472VF5Y80YQXB2701,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Kayun,2023-07-07,Ganti Oli,151000,D 4842 SFP,UP342OZ3N42FABW4006,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Lukita,2024-01-21,Pemasangan Aksesori,622000,D 7319 OIE,ZF362LU8K17PPCE7647,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Adhiarja,2023-06-07,Perbaikan Mesin,715000,D 8277 WZK,EH764UX1J74XRLH1893,Honda CBR 150,2010;;;;;;;;;;;;;
Danang,2024-05-11,Pemasangan Aksesori,643000,D 5939 CJQ,XT684OO7X64YIZT3544,Honda CBR 150,2011;;;;;;;;;;;;;
Rachel,2023-04-26,Pemasangan Aksesori,280000,D 6363 HSB,DU368RW5V29DIYK0454,Honda CBR 150,2010;;;;;;;;;;;;;
Bakijan,2024-01-19,Servis Rutin,660000,D 7962 FXT,DH810AI2I92YZRJ4822,Kawasaki Ninja 250,2018;;;;;;;;;;;;;
Garda,2023-07-17,Servis Rutin,466000,D 2155 YFE,EN621LV0V29ZUSS2746,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Heryanto,2024-07-10,Perbaikan Mesin,205000,D 0870 NDM,NO538AS7P94YYFT2253,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Zalindra,2024-03-14,Perbaikan Mesin,76000,D 6869 FXC,EN604VF9T73GVML5063,Kawasaki Ninja 250,2010;;;;;;;;;;;;;
Asmianto,2023-10-23,Servis Rutin,333000,D 8714 TEP,HB308IE4Z35INJC4284,Honda CBR 150,2021;;;;;;;;;;;;;
Lanjar,2024-03-28,Servis Rutin,161000,D 1476 LQP,QF880WF6F09KCCD2224,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Mariadi,2023-07-13,Ganti Oli,834000,D 4550 EBR,VZ046SV9X38YBDJ1994,Yamaha R15,2018;;;;;;;;;;;;;
Ella,2023-05-05,Pemasangan Aksesori,665000,D 9102 YIC,PE925SI9S34ARRJ4472,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Ifa,2023-05-07,Ganti Oli,342000,D 0821 AMG,DN933ZT5N73FGSB2335,Yamaha R15,2023;;;;;;;;;;;;;
Praba,2024-03-20,Ganti Oli,183000,D 4938 IIC,LT693EE8D69HMLQ7884,Yamaha R15,2017;;;;;;;;;;;;;
Ganjaran,2024-05-19,Perbaikan Mesin,81000,D 1256 LUP,DU807YQ1Z24KFTH1755,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Garda,2023-09-10,Pemasangan Aksesori,75000,D 9014 AAK,JN765HN4Y03BGFM4107,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Tirta,2023-08-28,Ganti Oli,410000,D 5583 GWH,UU831HB4E74CNHB3389,Yamaha R15,2024;;;;;;;;;;;;;
Wisnu,2023-05-01,Servis Rutin,791000,D 1431 GND,TN474DO9L58VVHJ8026,Kawasaki Ninja 250,2010;;;;;;;;;;;;;
Lurhur,2023-03-04,Ganti Oli,766000,D 4798 FKK,WF029SH0X25OTWF9917,Yamaha R15,2010;;;;;;;;;;;;;
Candrakanta,2023-02-13,Pemasangan Aksesori,258000,D 9343 VNJ,YM323YH5T88XECA0112,Suzuki GSX-R150,2013;;;;;;;;;;;;;
Ikhsan,2023-07-27,Pemasangan Aksesori,80000,D 5415 XDY,EF998RS9Q75NZOE8943,Yamaha R15,2016;;;;;;;;;;;;;
Galar,2023-04-04,Ganti Oli,70000,D 5252 RPO,GG033JD1F84ZQDB3221,Suzuki GSX-R150,2017;;;;;;;;;;;;;
Mursita,2024-05-10,Ganti Oli,222000,D 8445 OCT,IK345KZ5W40XSRO0888,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Rini,2024-03-02,Ganti Oli,177000,D 5544 VBU,CJ320IR0C88TOQH8336,Yamaha R15,2022;;;;;;;;;;;;;
Rama,2024-04-23,Servis Rutin,598000,D 7913 YXU,TT899PZ1W88FNIY4195,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Prabu,2023-07-08,Perbaikan Mesin,725000,D 6145 QQE,XC276LF2J90EFML4228,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Marsito,2024-03-05,Pemasangan Aksesori,558000,D 1813 YCV,DW511FB8R03MQPN6861,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Ajimin,2023-05-02,Servis Rutin,841000,D 9208 QUI,LZ587TO7Z09AZWP3802,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Jaka,2023-09-08,Perbaikan Mesin,242000,D 1688 CTK,GO604EG0A93CBWX4930,Honda CBR 150,2018;;;;;;;;;;;;;
Patricia,2023-04-22,Perbaikan Mesin,253000,D 4664 KLH,FK590KR2S88EQXC9089,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Lili,2023-12-27,Perbaikan Mesin,469000,D 1107 URH,PL884SU9V14ZEES2537,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Rahmat,2024-01-02,Pemasangan Aksesori,586000,D 1919 FFG,RN630FW4A03RMEC3666,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Catur,2023-06-08,Pemasangan Aksesori,669000,D 7455 LKF,DY498DL0B57TLCQ8133,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Koko,2023-10-15,Perbaikan Mesin,518000,D 3560 KXA,KJ551ZJ9K48HGNS6099,Yamaha R15,2013;;;;;;;;;;;;;
Candrakanta,2023-09-17,Pemasangan Aksesori,419000,D 4582 MIV,OR117YH0C14FJZZ4965,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Lidya,2023-09-01,Ganti Oli,286000,D 8458 SHZ,GF732CS2C34HGPF8700,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Raden,2023-08-14,Servis Rutin,178000,D 7665 BPJ,AX128HA2D57TLVF8565,Honda CBR 150,2014;;;;;;;;;;;;;
Darmaji,2023-08-06,Pemasangan Aksesori,761000,D 0476 XHO,QX510DH2A52BEZG0961,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Tasdik,2023-11-29,Perbaikan Mesin,698000,D 7415 ISP,ZV168NQ5G84UWKI7896,Yamaha R15,2017;;;;;;;;;;;;;
Kasusra,2024-04-11,Pemasangan Aksesori,697000,D 7669 TLQ,AI493UG7Z35GRVY1095,Yamaha R15,2024;;;;;;;;;;;;;
Citra,2023-04-17,Servis Rutin,95000,D 5997 VBL,WK683PK1V04RWIL2747,Yamaha R15,2019;;;;;;;;;;;;;
Mulyanto,2023-09-14,Ganti Oli,621000,D 2310 SWP,RG509LK1K56FNWV1867,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Prayoga,2023-06-23,Perbaikan Mesin,633000,D 9150 YCE,DT974VN2A13VDET4522,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Atma,2023-08-22,Ganti Oli,264000,D 7721 TIO,MC114BA6N73ZSUX0096,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Gandi,2023-04-24,Ganti Oli,302000,D 5918 JLO,UE473ZN4Q44NWNL5523,Kawasaki Ninja 250,2018;;;;;;;;;;;;;
Dagel,2023-06-14,Servis Rutin,299000,D 0642 BVV,QX521BW3T39QVYZ7139,Honda CBR 150,2024;;;;;;;;;;;;;
Bakiman,2023-08-17,Pemasangan Aksesori,918000,D 4617 KRL,RM709GJ1L93ZLZO5033,Honda CBR 150,2018;;;;;;;;;;;;;
Irnanto,2024-06-04,Pemasangan Aksesori,266000,D 4378 UYV,CX061JC8B04GWRV2135,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Gaduh,2024-03-12,Servis Rutin,74000,D 8791 FGV,ZJ229GO7R98QIEE0441,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Yusuf,2023-10-16,Pemasangan Aksesori,56000,D 7421 NDW,GF201CO9H86SQDX0043,Yamaha R15,2020;;;;;;;;;;;;;
Reza,2023-03-11,Ganti Oli,619000,D 6423 KWW,BX714QU9T18FEIB9286,Yamaha R15,2018;;;;;;;;;;;;;
Mursita,2024-03-28,Servis Rutin,552000,D 2550 RZI,CV920KI9K22RDFN9854,Yamaha R15,2014;;;;;;;;;;;;;
Laksana,2023-04-20,Ganti Oli,544000,D 9768 SXJ,TP774SR6T08WYKT5872,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Adiarja,2023-11-27,Ganti Oli,891000,D 1517 JVD,PI556NP6F98XPME0025,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Galur,2023-08-23,Servis Rutin,794000,D 1196 AVZ,KD211OM2A84UAPB2207,Honda CBR 150,2015;;;;;;;;;;;;;
Winda,2023-04-11,Perbaikan Mesin,570000,D 5762 GXU,TG345NG7L03PDMW4652,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Uchita,2024-04-12,Servis Rutin,598000,D 9568 OLH,UF228BH3S73YSSO5952,Kawasaki Ninja 250,2010;;;;;;;;;;;;;
Kardi,2023-03-08,Pemasangan Aksesori,443000,D 6534 OCS,OT656QO9V95CCJD0134,Suzuki GSX-R150,2011;;;;;;;;;;;;;
Carub,2023-06-25,Servis Rutin,577000,D 9997 AAN,OQ764HM0S25BAQP5147,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Dartono,2023-11-02,Servis Rutin,494000,D 9772 YVN,WK429HM3A79OZYK8985,Honda CBR 150,2022;;;;;;;;;;;;;
Vanesa,2023-01-15,Ganti Oli,548000,D 6086 ZBP,GT285AZ7U93VVKF6618,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Nasab,2023-01-12,Servis Rutin,252000,D 0320 FVQ,CY278ZE8I51QHDI8642,Yamaha R15,2012;;;;;;;;;;;;;
Kanda,2024-04-16,Pemasangan Aksesori,530000,D 7777 HGR,IM270KE5G21RMVV8445,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Jail,2023-04-04,Perbaikan Mesin,191000,D 1802 PKD,PB013SV1R47NZKS4692,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Labuh,2024-01-27,Servis Rutin,770000,D 0399 JTV,PA547ZV9R51NWCU9205,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Joko,2023-09-27,Pemasangan Aksesori,171000,D 6595 FMU,RZ946KA4W36WARZ1921,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Karsa,2024-03-30,Ganti Oli,649000,D 7784 BNI,OZ150NG5H25ZGEI5248,Yamaha R15,2011;;;;;;;;;;;;;
Emas,2024-04-20,Pemasangan Aksesori,445000,D 7104 RNT,IP654IE1F87AIJD1138,Honda CBR 150,2020;;;;;;;;;;;;;
Talia,2023-05-23,Servis Rutin,604000,D 1743 QZC,IX538UJ2X85PWNW1682,Honda CBR 150,2017;;;;;;;;;;;;;
Jessica,2023-06-14,Servis Rutin,251000,D 8505 JBA,CK835BU9I97KTJK3513,Honda CBR 150,2019;;;;;;;;;;;;;
Yusuf,2023-11-07,Ganti Oli,296000,D 2743 SSM,DN130DM4T07QTRP2008,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Dono,2023-05-20,Perbaikan Mesin,601000,D 4201 IAN,HV669JM5E46QFAK0453,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Drajat,2024-06-13,Servis Rutin,605000,D 5479 FCH,CT089RP9D31FALJ1839,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Kala,2024-04-30,Ganti Oli,860000,D 7751 IYB,GY313XX6I25INFI0702,Yamaha R15,2010;;;;;;;;;;;;;
Gamanto,2024-01-18,Ganti Oli,907000,D 5208 OWA,OE652FC4V37RODA6983,Honda CBR 150,2012;;;;;;;;;;;;;
Galuh,2023-01-12,Servis Rutin,930000,D 5585 QTN,OM998WI0D60EMAR0123,Honda CBR 150,2017;;;;;;;;;;;;;
Cici,2023-10-21,Ganti Oli,888000,D 0098 UIC,NP893EL5P55LTCA6413,Kawasaki Ninja 250,2016;;;;;;;;;;;;;
Bagus,2024-05-19,Pemasangan Aksesori,337000,D 1634 HTG,VL497VR5T88YBBL7649,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Halim,2023-05-31,Pemasangan Aksesori,161000,D 0075 SYO,MN177TE3Z48WKGP9643,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Ira,2023-01-24,Perbaikan Mesin,750000,D 0365 QNL,HI134GI5U59UPRM1470,Honda CBR 150,2024;;;;;;;;;;;;;
Prabu,2024-07-08,Pemasangan Aksesori,914000,D 5195 WLH,JE260UO5E26FRHX8177,Yamaha R15,2010;;;;;;;;;;;;;
Cahyono,2023-09-05,Ganti Oli,251000,D 2824 TME,LM861GE0N33FMLY3974,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Galur,2024-05-11,Ganti Oli,424000,D 5054 SLJ,RJ018EL0U50CVWY6754,Yamaha R15,2015;;;;;;;;;;;;;
Mulyono,2024-04-18,Servis Rutin,773000,D 0401 BZB,HL473NQ0Q25FTMU9860,Yamaha R15,2022;;;;;;;;;;;;;
Dalima,2023-12-12,Ganti Oli,324000,D 8050 XVN,YR755XV2J36HSFM8123,Honda CBR 150,2021;;;;;;;;;;;;;
Vinsen,2023-01-25,Pemasangan Aksesori,477000,D 9128 ABZ,LF641SD6D85SSJI5160,Suzuki GSX-R150,2013;;;;;;;;;;;;;
Uda,2023-08-07,Perbaikan Mesin,145000,D 9905 YOS,IJ940AX5L38VBQU0658,Yamaha R15,2024;;;;;;;;;;;;;
Gangsar,2023-11-11,Pemasangan Aksesori,207000,D 1214 WWW,NE263UX0U14OJVT7599,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Bagus,2023-06-05,Perbaikan Mesin,277000,D 0598 YYL,XL017EG8B79NFNX4002,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Kurnia,2023-08-24,Pemasangan Aksesori,834000,D 6681 DDY,GU381AD8L94EHPZ4212,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Eka,2023-09-06,Ganti Oli,358000,D 4612 EVN,OT003IK0Z31UEEY5300,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Ida,2023-03-09,Servis Rutin,833000,D 3521 RZX,BJ202TM8S60JIKR7523,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Lega,2024-05-03,Servis Rutin,378000,D 1404 TVF,TT407FC0T05QYXT5852,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Rika,2024-07-16,Servis Rutin,716000,D 1888 TQX,AR009AQ9W46NZOF7200,Honda CBR 150,2011;;;;;;;;;;;;;
Dimaz,2023-10-08,Servis Rutin,494000,D 8950 OUH,KS768WT5L83VAKG5415,Honda CBR 150,2023;;;;;;;;;;;;;
Nadine,2023-12-08,Ganti Oli,591000,D 6679 VYF,PT445OY3Q35XHHF3117,Yamaha R15,2021;;;;;;;;;;;;;
Luwar,2023-04-11,Perbaikan Mesin,468000,D 4769 WAX,LC769GV5C88BOJX0218,Yamaha R15,2013;;;;;;;;;;;;;
Tantri,2023-06-10,Perbaikan Mesin,414000,D 5091 DPC,FZ575MC9T65ETBH1778,Yamaha R15,2021;;;;;;;;;;;;;
Jarwadi,2023-07-22,Ganti Oli,807000,D 7946 BYL,FF510SV4A87EPKH5356,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Luthfi,2023-05-30,Ganti Oli,798000,D 1768 UBB,WU957CM5Y07XPFT7540,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Elon,2023-01-28,Pemasangan Aksesori,485000,D 2982 PDJ,QJ139RP5O59BRAD6819,Honda CBR 150,2010;;;;;;;;;;;;;
Karja,2024-05-19,Pemasangan Aksesori,283000,D 1732 EDF,IT933SG6B00PZBD6875,Yamaha R15,2022;;;;;;;;;;;;;
Jumadi,2024-04-30,Pemasangan Aksesori,941000,D 8953 GDV,EX298XS6B30TKMN9942,Yamaha R15,2013;;;;;;;;;;;;;
Vega,2023-03-21,Pemasangan Aksesori,198000,D 9171 ZQS,WD554CS8R57TWOY3055,Yamaha R15,2019;;;;;;;;;;;;;
Dariati,2023-07-26,Ganti Oli,406000,D 8348 CTH,KZ407YQ6G81ZBAT7473,Honda CBR 150,2018;;;;;;;;;;;;;
Najwa,2023-01-26,Ganti Oli,666000,D 2080 ZTI,YV816CE4K27GWCZ7577,Honda CBR 150,2020;;;;;;;;;;;;;
Lukita,2023-12-28,Pemasangan Aksesori,248000,D 5078 SQP,CX291GK1S95ASCM6470,Yamaha R15,2019;;;;;;;;;;;;;
Harto,2024-04-24,Servis Rutin,404000,D 2498 RXS,PI626OD7U42QLII6381,Yamaha R15,2023;;;;;;;;;;;;;
Baktiono,2023-02-11,Pemasangan Aksesori,242000,D 5088 JWF,GZ945VM7E59XLKT6370,Yamaha R15,2017;;;;;;;;;;;;;
Garan,2023-10-20,Pemasangan Aksesori,172000,D 6184 NEN,QC935AI6Q87NWLL1670,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Juli,2023-06-22,Pemasangan Aksesori,160000,D 5377 MRC,XS760MS5Q06OCZO4346,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Rachel,2024-01-10,Pemasangan Aksesori,379000,D 9641 FAZ,NV821MS9F08ETPN3666,Yamaha R15,2010;;;;;;;;;;;;;
Usyi,2023-01-13,Pemasangan Aksesori,64000,D 7221 MEU,JQ659ZF0S50AMYU9759,Honda CBR 150,2019;;;;;;;;;;;;;
Lintang,2023-07-08,Pemasangan Aksesori,747000,D 8452 JBL,SR550LV8Z85CSXO1039,Kawasaki Ninja 250,2010;;;;;;;;;;;;;
Mustika,2023-03-22,Servis Rutin,130000,D 7952 YBF,YF111ZE5L59ZDHC5180,Honda CBR 150,2019;;;;;;;;;;;;;
Mursita,2023-08-16,Pemasangan Aksesori,721000,D 5964 UKI,EJ429RX6W57EFSN3408,Yamaha R15,2014;;;;;;;;;;;;;
Galih,2024-04-02,Servis Rutin,386000,D 3721 NNL,DO466ZB2V33UAFX6275,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Kasim,2023-04-06,Ganti Oli,724000,D 1282 IWU,TU593ZI3Z24FZWT7225,Honda CBR 150,2022;;;;;;;;;;;;;
Jaeman,2023-02-02,Ganti Oli,525000,D 8807 QOL,RH351MM8W21ZNCD1861,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Bajragin,2023-02-26,Servis Rutin,690000,D 1207 IPA,WA036TM0E81VXZU6581,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Hilda,2023-05-06,Perbaikan Mesin,595000,D 3137 QPG,FD205WR0I89UOZP4288,Honda CBR 150,2010;;;;;;;;;;;;;
Ami,2024-04-13,Perbaikan Mesin,580000,D 4555 GVX,PB577DG5E69TMJY9779,Honda CBR 150,2014;;;;;;;;;;;;;
Abyasa,2024-05-21,Perbaikan Mesin,523000,D 7612 MGV,KI760VV7U70MEBC3084,Yamaha R15,2013;;;;;;;;;;;;;
Damar,2023-05-18,Pemasangan Aksesori,308000,D 8530 HNY,UR520MZ2W15JMFW2513,Yamaha R15,2017;;;;;;;;;;;;;
Hamzah,2024-06-23,Servis Rutin,801000,D 6865 IUO,WS578QD4H99AAAK7959,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Daliman,2023-12-10,Ganti Oli,139000,D 7281 PMX,RF881BO1C42WKUA5907,Yamaha R15,2017;;;;;;;;;;;;;
Laswi,2024-02-03,Perbaikan Mesin,488000,D 6458 QAW,GT694DD8P37FPRC6952,Honda CBR 150,2020;;;;;;;;;;;;;
Puti,2023-12-06,Ganti Oli,223000,D 2146 LKR,BA713VJ4C22NJBB7666,Yamaha R15,2019;;;;;;;;;;;;;
Umi,2023-04-25,Perbaikan Mesin,201000,D 8399 JOG,FZ228VB3C18JVJU2410,Yamaha R15,2015;;;;;;;;;;;;;
Harjaya,2024-04-29,Servis Rutin,715000,D 1740 WKM,HL306QP5A22IPCR4844,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Jarwa,2023-03-08,Ganti Oli,906000,D 5304 ICV,MK890RT9X76FFNY1216,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Bakti,2024-01-24,Pemasangan Aksesori,930000,D 9248 AZP,WM152CP3J53IBVA3659,Honda CBR 150,2017;;;;;;;;;;;;;
Zahra,2023-01-29,Ganti Oli,627000,D 0294 BPR,AV340CC8M93RUKU8760,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Nasim,2023-06-16,Servis Rutin,116000,D 2140 CRT,UQ016VO6A93AVNW8342,Honda CBR 150,2013;;;;;;;;;;;;;
Gaman,2024-06-21,Servis Rutin,615000,D 0290 BCU,QY557KS8S73SPZZ6693,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Oskar,2023-04-20,Pemasangan Aksesori,318000,D 6366 YIA,QN991XS0R02AKCC2703,Suzuki GSX-R150,2020;;;;;;;;;;;;;
Rachel,2023-09-04,Perbaikan Mesin,494000,D 8138 ICC,HB502UP4B86TWHM3051,Honda CBR 150,2013;;;;;;;;;;;;;
Titi,2023-09-29,Perbaikan Mesin,293000,D 0354 WKK,SK070RG2F94UPST1260,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Gamanto,2023-12-11,Ganti Oli,186000,D 1595 ARR,TD736DY6K66PIXO9137,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Cici,2023-07-05,Servis Rutin,153000,D 9981 DUU,WO919TY2H69YNOA4666,Kawasaki Ninja 250,2016;;;;;;;;;;;;;
Hesti,2023-06-20,Perbaikan Mesin,809000,D 0305 RAN,XX128PH3Q61QHHA2004,Suzuki GSX-R150,2015;;;;;;;;;;;;;
Kamila,2024-04-21,Servis Rutin,675000,D 4451 MFA,YN734JT2R10UFFF0370,Honda CBR 150,2012;;;;;;;;;;;;;
Rosman,2023-01-03,Servis Rutin,931000,D 8288 CXK,OO352UA9E18FCFH4834,Yamaha R15,2021;;;;;;;;;;;;;
Cagak,2024-05-21,Ganti Oli,326000,D 2142 EBT,EO900BY5U11WQEH1443,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Baktianto,2023-01-12,Perbaikan Mesin,154000,D 9987 DTA,RF174MB2I39BTJP5071,Honda CBR 150,2014;;;;;;;;;;;;;
Gilang,2023-04-24,Pemasangan Aksesori,522000,D 4870 KHH,BS467HN8N46VUJO9705,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Baktianto,2024-03-30,Servis Rutin,230000,D 0072 JNE,II537TC9H71MLQF3233,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Harto,2023-10-13,Ganti Oli,566000,D 7064 SRT,MF632MX9C87TKQX6078,Yamaha R15,2013;;;;;;;;;;;;;
Anom,2023-06-19,Pemasangan Aksesori,331000,D 6062 PVP,CH978ID2C46MVVO8456,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Julia,2024-06-26,Pemasangan Aksesori,982000,D 3109 OAP,TB731RZ6I60XWKJ4956,Honda CBR 150,2015;;;;;;;;;;;;;
Padmi,2024-01-05,Servis Rutin,407000,D 0180 TQL,WQ449CB0D21JNDY7301,Yamaha R15,2013;;;;;;;;;;;;;
Jatmiko,2023-10-25,Perbaikan Mesin,62000,D 0457 FAD,DD647BR3T50GOEB2036,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Daliman,2024-07-24,Servis Rutin,607000,D 1760 BGM,WC071QZ9B10XDUN6493,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Yani,2023-02-28,Servis Rutin,396000,D 1333 OWT,XZ925JE9L52FPJW3894,Yamaha R15,2017;;;;;;;;;;;;;
Citra,2023-03-09,Ganti Oli,287000,D 5850 ZNO,SN226XO0W56TDJP4855,Honda CBR 150,2018;;;;;;;;;;;;;
Parman,2024-02-29,Ganti Oli,440000,D 3845 AXB,HV250RL0H69QZIR8870,Yamaha R15,2018;;;;;;;;;;;;;
Endra,2024-07-08,Ganti Oli,123000,D 1241 BTL,XI719XX0N49QMJC8187,Kawasaki Ninja 250,2018;;;;;;;;;;;;;
Karta,2024-03-21,Ganti Oli,258000,D 9305 VZN,RA827FV9N72VQPG6164,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Drajat,2024-06-07,Pemasangan Aksesori,891000,D 3999 ODF,VX059ED4H11SPEG7775,Yamaha R15,2018;;;;;;;;;;;;;
Asirwada,2024-02-14,Pemasangan Aksesori,350000,D 3747 EOH,BP340RT4T52MRFK6998,Yamaha R15,2021;;;;;;;;;;;;;
Kezia,2023-04-12,Pemasangan Aksesori,794000,D 0872 VEH,QK944WC4V54MHCW4451,Honda CBR 150,2018;;;;;;;;;;;;;
Mahmud,2023-10-23,Pemasangan Aksesori,302000,D 4797 UUL,MW056EG0V98IAYH9394,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Martani,2023-08-18,Ganti Oli,86000,D 2588 NXN,VE469BD0T15XQCA3822,Honda CBR 150,2022;;;;;;;;;;;;;
Daliman,2023-01-26,Servis Rutin,286000,D 0654 OSW,KM272QQ9D39WZWD5308,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Kenzie,2023-07-12,Servis Rutin,108000,D 9838 QCE,IP230XX5Y18HSBH3727,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Asmianto,2023-09-30,Pemasangan Aksesori,595000,D 3636 SBD,GT670CF5D01HGGH3205,Yamaha R15,2011;;;;;;;;;;;;;
Cawisadi,2024-07-08,Pemasangan Aksesori,982000,D 1114 JZO,EC102LH6U62XTAE8948,Suzuki GSX-R150,2015;;;;;;;;;;;;;
